time,queue_density,dynamic_density
67.3333,0.945557,0
67.4,0.940711,0
67.4667,0.937821,0
67.5333,0.937439,0
67.6,0.939351,0
67.6667,0.940499,0
67.7333,0.940669,0
67.8,0.940839,0
67.8667,0.940074,0
67.9333,0.941179,0
68,0.941774,0
68.0667,0.942326,0
68.1333,0.941859,0
68.2,0.940669,0
68.2667,0.941264,0
68.3333,0.941731,0
68.4,0.940584,0
68.4667,0.939946,0
68.5333,0.939691,0
68.6,0.940414,0
68.6667,0.941349,0
68.7333,0.941689,0
68.8,0.941264,0
68.8667,0.942326,0
68.9333,0.940839,0
69,0.940966,0
69.0667,0.932339,0
69.1333,0.932339,0
69.2,0.933826,0
69.2667,0.931446,0
69.3333,0.930511,0
69.4,0.931829,0
69.4667,0.930809,0
69.5333,0.930214,0
69.6,0.933954,0
69.6667,0.935824,0
69.7333,0.935951,0
69.8,0.935951,0
69.8667,0.935824,0
69.9333,0.934251,0
70,0.934676,0
70.0667,0.934251,0
70.1333,0.935059,0
70.2,0.933444,0
70.2667,0.933231,0
70.3333,0.933359,0
70.4,0.934804,0
70.4667,0.935739,0
70.5333,0.934506,0
70.6,0.934464,0
70.6667,0.934506,0
70.7333,0.930256,0
70.8,0.930426,0
70.8667,0.931021,0
70.9333,0.930384,0
71,0.931786,0
71.0667,0.931149,0
71.1333,0.932381,0
71.2,0.931786,0
71.2667,0.931956,0
71.3333,0.931574,0
71.4,0.931701,0
71.4667,0.930639,0
71.5333,0.933061,0
71.6,0.932976,0
71.6667,0.932381,0
71.7333,0.932891,0
71.8,0.934251,0
71.8667,0.934124,0
71.9333,0.934209,0
72,0.931446,0
72.0667,0.934124,0
72.1333,0.933996,0
72.2,0.933316,0
72.2667,0.933146,0
72.3333,0.933061,0
72.4,0.931659,0
72.4667,0.934039,0
72.5333,0.932211,0
72.6,0.933061,0
72.6667,0.934421,0
72.7333,0.936929,0
72.8,0.936546,0
72.8667,0.937481,0
72.9333,0.938969,0
73,0.940626,0
73.0667,0.941306,0
73.1333,0.941774,0
73.2,0.942624,0
73.2667,0.941476,0
73.3333,0.941604,0
73.4,0.941391,0
73.4667,0.942284,0
73.5333,0.942539,0
73.6,0.943517,0
73.6667,0.941604,0
73.7333,0.941094,0
73.8,0.942156,0
73.8667,0.940669,0
73.9333,0.942114,0
74,0.942709,0
74.0667,0.938246,0
74.1333,0.939649,0
74.2,0.939139,0
74.2667,0.940074,0
74.3333,0.940626,0
74.4,0.940244,0
74.4667,0.938501,0
74.5333,0.940626,0
74.6,0.939436,0
74.6667,0.938034,0
74.7333,0.938119,0
74.8,0.938714,0
74.8667,0.940031,0
74.9333,0.939011,0
75,0.937949,0
75.0667,0.939139,0
75.1333,0.937481,0
75.2,0.938926,0
75.2667,0.939011,0
75.3333,0.939224,0
75.4,0.939946,0
75.4667,0.939649,0
75.5333,0.939054,0
75.6,0.937864,0
75.6667,0.937906,0
75.7333,0.930681,0
75.8,0.928854,0
75.8667,0.929236,0
75.9333,0.929024,0
76,0.929746,0
76.0667,0.929831,0
76.1333,0.931064,0
76.2,0.930851,0
76.2667,0.931064,0
76.3333,0.930426,0
76.4,0.929789,0
76.4667,0.929321,0
76.5333,0.927919,0
76.6,0.927409,0
76.6667,0.927961,0
76.7333,0.927834,0
76.8,0.927579,0
76.8667,0.927154,0
76.9333,0.927366,0
77,0.927111,0
77.0667,0.927069,0
77.1333,0.927366,0
77.2,0.926644,0
77.2667,0.926941,0
77.3333,0.927834,0
77.4,0.924986,0
77.4667,0.924009,0
77.5333,0.925071,0
77.6,0.925114,0
77.6667,0.925751,0
77.7333,0.924774,0
77.8,0.926304,0
77.8667,0.925794,0
77.9333,0.926389,0
78,0.927919,0
78.0667,0.927324,0
78.1333,0.926644,0
78.2,0.928301,0
78.2667,0.928089,0
78.3333,0.928514,0
78.4,0.928726,0
78.4667,0.930511,0
78.5333,0.930681,0
78.6,0.932891,0
78.6667,0.932254,0
78.7333,0.931489,0
78.8,0.933189,0
78.8667,0.933869,0
78.9333,0.934464,0
79,0.932934,0
79.0667,0.927366,0
79.1333,0.926431,0
79.2,0.928641,0
79.2667,0.929406,0
79.3333,0.929789,0
79.4,0.925411,0
79.4667,0.928769,0
79.5333,0.929109,0
79.6,0.931659,0
79.6667,0.932679,0
79.7333,0.931829,0
79.8,0.931744,0
79.8667,0.932084,0
79.9333,0.931659,0
80,0.931786,0
80.0667,0.932381,0
80.1333,0.934379,0
80.2,0.932551,0
80.2667,0.932849,0
80.3333,0.934506,0
80.4,0.933274,0
80.4667,0.934421,0
80.5333,0.934294,0
80.6,0.934549,0
80.6667,0.933061,0
80.7333,0.933274,0
