time,queue_density,dynamic_density
18.2308,0.829552,0
18.3077,0.82913,0
18.3846,0.828665,0
18.4615,0.826774,0
18.5385,0.827708,0
18.6154,0.828942,0
18.6923,0.828693,0
18.7692,0.828454,0
18.8462,0.828144,0
18.9231,0.827947,0
19,0.818186,0
19.0769,0.817777,0
19.1538,0.81857,0
19.2308,0.817932,0
19.3077,0.818294,0
19.3846,0.8188,0
19.4615,0.819204,0
19.5385,0.820166,0
19.6154,0.819237,0
19.6923,0.820565,0
19.7692,0.821616,0
19.8462,0.822827,0
19.9231,0.823137,0
20,0.823794,0
20.0769,0.824305,0
20.1538,0.824132,0
20.2308,0.824273,0
20.3077,0.824207,0
20.3846,0.824287,0
20.4615,0.824503,0
20.5385,0.824958,0
20.6154,0.825263,0
20.6923,0.825451,0
20.7692,0.822283,0
20.8462,0.824226,0
20.9231,0.823165,0
21,0.825216,0
21.0769,0.825558,0
21.1538,0.826563,0
21.2308,0.828792,0
21.3077,0.830482,0
21.3846,0.83135,0
21.4615,0.831523,0
21.5385,0.83143,0
21.6154,0.832251,0
21.6923,0.83241,0
21.7692,0.833293,0
21.8462,0.83364,0
21.9231,0.833814,0
22,0.833344,0
22.0769,0.833265,0
22.1538,0.833363,0
22.2308,0.83394,0
22.3077,0.833771,0
22.3846,0.834433,0
22.4615,0.834372,0
22.5385,0.826596,0
22.6154,0.826863,0
22.6923,0.827154,0
22.7692,0.827464,0
22.8462,0.826774,0
22.9231,0.82669,0
23,0.826483,0
23.0769,0.826037,0
23.1538,0.826666,0
23.2308,0.826905,0
23.3077,0.827835,0
23.3846,0.828234,0
23.4615,0.827515,0
23.5385,0.826802,0
23.6154,0.82622,0
23.6923,0.826699,0
23.7692,0.826427,0
23.8462,0.826633,0
23.9231,0.827365,0
24,0.825657,0
24.0769,0.824845,0
24.1538,0.82339,0
24.2308,0.822668,0
24.3077,0.812765,0
24.3846,0.812446,0
24.4615,0.812451,0
24.5385,0.812732,0
24.6154,0.812901,0
24.6923,0.81338,0
24.7692,0.813493,0
24.8462,0.814957,0
24.9231,0.81468,0
25,0.815248,0
25.0769,0.816215,0
25.1538,0.816534,0
25.2308,0.816811,0
25.3077,0.817468,0
25.3846,0.81735,0
25.4615,0.81805,0
25.5385,0.818491,0
25.6154,0.819307,0
25.6923,0.819589,0
