time,queue_density,dynamic_density
28.4,0.331378,0.0282476
28.4667,0.333701,0.0264455
28.5333,0.334461,0.0263375
28.6,0.335545,0.034419
28.6667,0.339267,0.0337244
28.7333,0.34282,0.0314436
28.8,0.344518,0
28.8667,0.34969,0
28.9333,0.35076,0.0333114
29,0.353398,0
29.0667,0.353323,0
29.1333,0.359137,0.0361836
29.2,0.358382,0
29.2667,0.358579,0
29.3333,0.35933,0.0219683
29.4,0.359888,0
29.4667,0.358631,0
29.5333,0.360907,0.0352497
29.6,0.360273,0
29.6667,0.340567,0
29.7333,0.347311,0.0295664
29.8,0.350216,0
29.8667,0.357396,0
29.9333,0.363037,0.0242913
30,0.368857,0.0651023
30.0667,0.370955,0.0550779
30.1333,0.372672,0.0853858
30.2,0.370931,0
30.2667,0.373254,0
30.3333,0.374761,0.048104
30.4,0.370767,0
30.4667,0.369063,0
30.5333,0.369134,0
30.6,0.371161,0
30.6667,0.370837,0
30.7333,0.369335,0
30.8,0.371555,0
30.8667,0.370077,0
30.9333,0.369626,0
31,0.372226,0
31.0667,0.37209,0
31.1333,0.367073,0
31.2,0.367017,0
31.2667,0.366707,0
31.3333,0.363192,0
31.4,0.365473,0
31.4667,0.364333,0
31.5333,0.361958,0
31.6,0.364408,0
31.6667,0.367477,0
31.7333,0.367252,0
31.8,0.366294,0
31.8667,0.369988,0
31.9333,0.369664,0
32,0.368739,0
32.0667,0.372447,0
32.1333,0.371635,0
32.2,0.371353,0
32.2667,0.373381,0
32.3333,0.372926,0
32.4,0.37247,0
32.4667,0.370879,0
32.5333,0.373465,0
32.6,0.373662,0
32.6667,0.373587,0
32.7333,0.375206,0
32.8,0.375253,0
32.8667,0.376718,0
32.9333,0.377187,0
33,0.364178,0
33.0667,0.364783,0
33.1333,0.366107,0
33.2,0.368819,0
33.2667,0.376586,0
33.3333,0.38288,0
33.4,0.388009,0
33.4667,0.396574,0.0189929
33.5333,0.406706,0.0267834
33.6,0.411958,0.0344565
33.6667,0.418847,0.0376478
33.7333,0.427656,0.0445138
33.8,0.432068,0.0521307
33.8667,0.439591,0.0544021
33.9333,0.446419,0.0586165
34,0.446973,0.0628637
34.0667,0.450817,0.0602027
34.1333,0.453501,0.0615684
34.2,0.455083,0.0655575
34.2667,0.458358,0.0636944
34.3333,0.460189,0.0650976
34.4,0.461667,0.0681575
34.4667,0.468064,0.0670499
34.5333,0.47859,0.129641
34.6,0.481566,0.135658
34.6667,0.471715,0.117674
34.7333,0.478604,0.120682
34.8,0.481697,0.130899
34.8667,0.482302,0.129022
34.9333,0.484513,0.12974
35,0.485893,0.132443
35.0667,0.488056,0.12424
35.1333,0.495429,0.296978
35.2,0.507152,0.321917
35.2667,0.496978,0.309222
35.3333,0.498709,0.310175
35.4,0.498714,0.314295
35.4667,0.51002,0.321945
35.5333,0.516815,0.329318
35.6,0.5159,0.331143
35.6667,0.512634,0.324878
35.7333,0.509489,0.321555
35.8,0.501037,0.315656
35.8667,0.499517,0.287535
35.9333,0.500915,0.288671
36,0.501314,0.316233
36.0667,0.503975,0.316088
36.1333,0.505064,0.317308
36.2,0.506326,0.319476
36.2667,0.507317,0.318139
36.3333,0.49458,0.272485
36.4,0.488601,0
36.4667,0.489375,0
36.5333,0.503811,0.317543
36.6,0.490168,0
36.6667,0.490928,0
36.7333,0.49947,0.314248
36.8,0.488727,0
36.8667,0.488826,0
36.9333,0.507387,0.503144
37,0.486742,0
37.0667,0.485996,0
37.1333,0.505115,0.500249
37.2,0.485874,0
37.2667,0.484255,0
37.3333,0.479815,0
37.4,0.479031,0
37.4667,0.47752,0
37.5333,0.474099,0
37.6,0.4727,0
37.6667,0.470499,0
37.7333,0.469303,0
37.8,0.471208,0
37.8667,0.473381,0
37.9333,0.476577,0
38,0.466149,0
38.0667,0.470837,0
38.1333,0.475704,0
38.2,0.476192,0
38.2667,0.482612,0
38.3333,0.487465,0
38.4,0.491313,0
38.4667,0.494659,0
38.5333,0.500188,0
38.6,0.504515,0
38.6667,0.509884,0
38.7333,0.517266,0
38.8,0.51926,0
38.8667,0.52584,0.0516426
38.9333,0.529618,0.0555237
39,0.533494,0.0598414
39.0667,0.53716,0.0610287
39.1333,0.541585,0.064816
39.2,0.544204,0.0686315
39.2667,0.548231,0.0697344
39.3333,0.551384,0.0724329
39.4,0.553787,0.0759058
39.4667,0.557279,0.0764736
39.5333,0.561489,0.0780833
39.6,0.56307,0
39.6667,0.555918,0
39.7333,0.560512,0.080688
39.8,0.563643,0
39.8667,0.567515,0
39.9333,0.571565,0.0827013
40,0.576962,0
40.0667,0.581059,0
40.1333,0.587418,0.149887
40.2,0.587103,0
40.2667,0.590675,0
40.3333,0.597414,0.11323
40.4,0.597053,0
40.4667,0.602126,0
40.5333,0.609846,0.169307
40.6,0.610498,0
40.6667,0.616294,0
40.7333,0.6208,0.0892716
40.8,0.624606,0
40.8667,0.628647,0
40.9333,0.634536,0.0904778
41,0.638178,0
41.0667,0.642745,0
41.1333,0.647156,0.091759
41.2,0.649535,0
41.2667,0.653717,0
41.3333,0.65237,0.0918481
41.4,0.654557,0
41.4667,0.658701,0
41.5333,0.662892,0
41.6,0.665403,0
41.6667,0.669523,0
41.7333,0.672006,0
41.8,0.672912,0
41.8667,0.675986,0
41.9333,0.679275,0
42,0.680543,0
42.0667,0.682453,0
42.1333,0.684503,0
42.2,0.685198,0
42.2667,0.686109,0
42.3333,0.687803,0
42.4,0.687685,0
42.4667,0.688216,0
42.5333,0.687953,0
42.6,0.688033,0
42.6667,0.687981,0
42.7333,0.687606,0
42.8,0.68586,0
42.8667,0.688779,0
42.9333,0.690013,0
43,0.68509,0
43.0667,0.689642,0
43.1333,0.691069,0
43.2,0.69343,0
43.2667,0.695391,0
43.3333,0.698226,0
43.4,0.699784,0
43.4667,0.701652,0
43.5333,0.702825,0
43.6,0.703032,0
43.6667,0.703463,0
43.7333,0.704374,0
43.8,0.705716,0
43.8667,0.706997,0
43.9333,0.707734,0
44,0.708541,0
44.0667,0.709616,0
44.1333,0.709757,0
44.2,0.712493,0
44.2667,0.713446,0
44.3333,0.715628,0
44.4,0.716294,0
44.4667,0.71697,0
44.5333,0.718326,0
44.6,0.720241,0
44.6667,0.714924,0
44.7333,0.71697,0
44.8,0.718913,0
44.8667,0.721443,0
44.9333,0.721917,0
45,0.723634,0
45.0667,0.724901,0
45.1333,0.726919,0
45.2,0.727858,0
45.2667,0.728647,0
45.3333,0.731054,0
45.4,0.732091,0
45.4667,0.731716,0
45.5333,0.732626,0
45.6,0.733987,0
45.6667,0.734677,0
45.7333,0.736137,0
45.8,0.736536,0
45.8667,0.736794,0
45.9333,0.736658,0
46,0.736949,0
46.0667,0.735958,0
46.1333,0.737803,0
46.2,0.738732,0
46.2667,0.739258,0
46.3333,0.729932,0
46.4,0.732866,0
46.4667,0.734457,0
46.5333,0.735161,0
46.6,0.737169,0
46.6667,0.738985,0
46.7333,0.74036,0
46.8,0.740328,0
46.8667,0.741426,0
46.9333,0.741576,0
47,0.743101,0
47.0667,0.744589,0
47.1333,0.744777,0
47.2,0.745194,0
47.2667,0.745931,0
47.3333,0.746447,0
47.4,0.746091,0
47.4667,0.747325,0
47.5333,0.747785,0
47.6,0.749442,0
47.6667,0.750094,0
47.7333,0.749883,0
47.8,0.750408,0
47.8667,0.75114,0
47.9333,0.750211,0
48,0.73219,0
48.0667,0.735916,0
48.1333,0.736658,0
48.2,0.737502,0
48.2667,0.736592,0
48.3333,0.73754,0
48.4,0.73883,0
48.4667,0.739844,0
48.5333,0.740107,0
48.6,0.740356,0
48.6667,0.740464,0
48.7333,0.740891,0
48.8,0.740863,0
48.8667,0.740379,0
48.9333,0.739516,0
49,0.739168,0
49.0667,0.739173,0
49.1333,0.738591,0
49.2,0.738633,0
49.2667,0.738924,0
49.3333,0.738901,0
49.4,0.739901,0
49.4667,0.739793,0
49.5333,0.739422,0
49.6,0.739272,0
49.6667,0.725882,0
49.7333,0.726934,0
49.8,0.727755,0
49.8667,0.727328,0
49.9333,0.72767,0
50,0.728346,0
50.0667,0.727699,0
50.1333,0.72821,0
50.2,0.727989,0
50.2667,0.728449,0
50.3333,0.729257,0
50.4,0.729609,0
50.4667,0.729735,0
50.5333,0.729768,0
50.6,0.730402,0
50.6667,0.730665,0
50.7333,0.731312,0
50.8,0.730477,0
50.8667,0.730008,0
50.9333,0.729228,0
51,0.729275,0
51.0667,0.727164,0
51.1333,0.727454,0
51.2,0.72668,0
51.2667,0.726582,0
51.3333,0.70727,0
51.4,0.708105,0
51.4667,0.71063,0
51.5333,0.711526,0
51.6,0.712662,0
51.6667,0.713239,0
51.7333,0.712943,0
51.8,0.714206,0
51.8667,0.71521,0
51.9333,0.716515,0
52,0.716182,0
52.0667,0.716839,0
52.1333,0.717036,0
52.2,0.717801,0
52.2667,0.717632,0
52.3333,0.721264,0
52.4,0.722489,0
52.4667,0.726286,0
52.5333,0.730308,0
52.6,0.732532,0
52.6667,0.737286,0
52.7333,0.741496,0
52.8,0.74564,0.0205932
52.8667,0.750699,0.0229773
52.9333,0.754881,0.0268397
53,0.743589,0
53.0667,0.749855,0
53.1333,0.755402,0
53.2,0.757739,0
53.2667,0.762714,0
53.3333,0.766581,0
53.4,0.769974,0
53.4667,0.773489,0
53.5333,0.77661,0
53.6,0.779571,0
53.6667,0.782514,0
53.7333,0.785911,0
53.8,0.787742,0
53.8667,0.790323,0
53.9333,0.795349,0
54,0.798076,0
54.0667,0.802286,0
54.1333,0.805711,0
54.2,0.807443,0
54.2667,0.813033,0
54.3333,0.816515,0
54.4,0.817402,0
54.4667,0.819213,0
54.5333,0.820283,0
54.6,0.821339,0
54.6667,0.817688,0
54.7333,0.818106,0
54.8,0.819584,0
54.8667,0.821358,0
54.9333,0.822653,0
55,0.824437,0
